route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,A20130803WKD,A20130803WKD_101150_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_095500_1..S04R,SOUTH FERRY,1,,1..S04R
1,A20130803WKD,A20130803WKD_101550_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_095800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_101950_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_096200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_102350_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_096700_1..S04R,SOUTH FERRY,1,,1..S04R
1,A20130803WKD,A20130803WKD_102750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_097000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_103150_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_097400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_103550_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_097800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_103950_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_098200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_104350_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_098600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_104750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_099100_1..S04R,SOUTH FERRY,1,,1..S04R
1,A20130803WKD,A20130803WKD_105150_1..N04R,238 ST,0,,1..N04R
1,A20130803WKD,A20130803WKD_099400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_105550_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_099800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_105950_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_100200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_106350_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_100600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_106750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_101100_1..S04R,SOUTH FERRY,1,,1..S04R
1,A20130803WKD,A20130803WKD_107150_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_101400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_107550_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_101800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_107950_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_102200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_108400_1..N04R,238 ST,0,,1..N04R
1,A20130803WKD,A20130803WKD_102700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_108900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_103200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_109400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_103700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_109900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_104200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_110400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_104700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_110900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_105200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_111400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_105700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_111900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_106200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_112400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_106700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_112900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_107200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_113400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_107700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_113900_1..N04R,238 ST,0,,1..N04R
1,A20130803WKD,A20130803WKD_108000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_114400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_108700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_114900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_109200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_115400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_109700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_115900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_110200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_116400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_110700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_116900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_111200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_117400_1..N04R,238 ST,0,,1..N04R
1,A20130803WKD,A20130803WKD_111700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_117900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_112100_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_118400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_112700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_118900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_113200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_119400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_113700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_119900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_114200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_120400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_114700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_120900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_115200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_121400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_115700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_121900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_116200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_122400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_116700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_122900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_117200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_123400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_117700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_123900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_118200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_124400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_118800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_125000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_119400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_125600_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_120000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_126200_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_120600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_126800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_121200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_127400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_121800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_128000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_122400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_128600_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_123000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_129200_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_123600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_129800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_124200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_130400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_124800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_131000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_125400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_131600_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_126000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_132200_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_126600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_132800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_127200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_133400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_127800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_134000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_128400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_134600_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_129000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_135200_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_129800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_136000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_130600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_136800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_131600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_137750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_132600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_138750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_133600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_139750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_134600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_140750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_135600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_141750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_136600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_142750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_137600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_143750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_138600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_144750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_139600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_145750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_140800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_147050_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_142000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_148400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803WKD,A20130803WKD_143400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20130803WKD,A20130803WKD_149800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20130803SAT,A20130803SAT_000800_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_007300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_002700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_009300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_004700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_011300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_006700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_013300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_008700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_015300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_010700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_017300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_012700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_019300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_014700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_021300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_016700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_023300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_018700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_025300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_020700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_027300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_022700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_029300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_024700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_031300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_026700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_033300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_028700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_035300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_030500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_036800_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_032200_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_038300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_033300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_039700_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_034500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_040900_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_035500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_042100_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_036500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_043100_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_037500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_044100_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_038500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_044950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_039300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_045750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_040100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_046550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_040900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_047350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_041700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_048150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_042500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_048950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_043300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_049750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_044100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_050550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_044900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_051350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_045700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_052150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_046500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_052950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_047300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_053750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_048100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_054550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_048900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_055350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_049700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_056150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_050500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_056950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_051300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_057750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_052100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_058550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_052900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_059350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_053700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_060150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_054500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_060950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_055300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_061750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_056100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_062550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_056900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_063350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_057700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_064150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_058500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_064950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_059300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_065750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_060100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_066550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_060900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_067350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_061700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_068150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_062500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_068950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_063300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20130803SAT,A20130803SAT_069750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20130803SAT,A20130803SAT_064100_1..S05R,SOUTH FERRY,1,,1..S05R
